Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Returned;Person_Region
4981;US-2016-154256;6/23/2020;6/27/2020;Second Class;SM-20005;Sally Matthias;Consumer;United States;New York City;New York;10035;East;OFF-LA-10003720;Office Supplies;Labels;Avery 487;25,83;7;0;12,1401;;Chuck Magee
4982;CA-2016-130680;6/24/2020;6/29/2020;Standard Class;BD-11320;Bill Donatelli;Consumer;United States;San Diego;California;92024;West;TEC-PH-10004833;Technology;Phones;Macally Suction Cup Mount;38,24;4;0,2;-9,56;Yes;Anna Andreadi
4983;CA-2016-101987;6/24/2020;6/30/2020;Standard Class;HL-15040;Hunter Lopez;Consumer;United States;Richmond;Indiana;47374;Central;TEC-PH-10001305;Technology;Phones;Panasonic KX TS208W Corded phone;440,91;9;0;123,4548;;Kelly Williams
4984;CA-2016-166240;6/24/2020;6/28/2020;Standard Class;DH-13075;Dave Hallsten;Corporate;United States;Houston;Texas;77095;Central;OFF-AP-10002082;Office Supplies;Appliances;Holmes HEPA Air Purifier;8,712;2;0,8;-19,602;;Kelly Williams
4985;CA-2016-100300;6/24/2020;6/26/2020;Second Class;MJ-17740;Max Jones;Consumer;United States;San Diego;California;92037;West;TEC-MA-10000984;Technology;Machines;Okidata MB760 Printer;4476,8;4;0,2;503,64;;Anna Andreadi
4986;CA-2016-100300;6/24/2020;6/26/2020;Second Class;MJ-17740;Max Jones;Consumer;United States;San Diego;California;92037;West;OFF-PA-10000418;Office Supplies;Paper;Xerox 189;104,85;1;0;50,328;;Anna Andreadi
4987;CA-2016-100300;6/24/2020;6/26/2020;Second Class;MJ-17740;Max Jones;Consumer;United States;San Diego;California;92037;West;OFF-AP-10001242;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;241,44;3;0;72,432;;Anna Andreadi
4988;US-2016-152051;6/25/2020;6/29/2020;Standard Class;TS-21160;Theresa Swint;Corporate;United States;York;Pennsylvania;17403;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;422,058;3;0,3;-18,0882;Yes;Chuck Magee
4989;US-2016-152051;6/25/2020;6/29/2020;Standard Class;TS-21160;Theresa Swint;Corporate;United States;York;Pennsylvania;17403;East;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;38,088;4;0,7;-27,9312;Yes;Chuck Magee
4990;US-2016-152051;6/25/2020;6/29/2020;Standard Class;TS-21160;Theresa Swint;Corporate;United States;York;Pennsylvania;17403;East;OFF-ST-10001713;Office Supplies;Storage;Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black;254,352;6;0,2;-50,8704;Yes;Chuck Magee
4991;CA-2016-118913;6/25/2020;6/29/2020;Standard Class;AS-10240;Alan Shonely;Consumer;United States;Los Angeles;California;90049;West;OFF-AP-10000692;Office Supplies;Appliances;Fellowes Mighty 8 Compact Surge Protector;60,81;3;0;17,0268;;Anna Andreadi
4992;CA-2016-101693;6/25/2020;6/27/2020;Second Class;LC-17140;Logan Currie;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;85,246;2;0,3;-6,089;;Kelly Williams
4993;CA-2016-101693;6/25/2020;6/27/2020;Second Class;LC-17140;Logan Currie;Consumer;United States;Houston;Texas;77070;Central;FUR-FU-10003919;Furniture;Furnishings;Eldon Executive Woodline II Cherry Finish Desk Accessories;32,712;2;0,6;-26,1696;;Kelly Williams
4994;CA-2016-100790;6/26/2020;7/2/2020;Standard Class;JG-15805;John Grady;Corporate;United States;New York City;New York;10024;East;OFF-AR-10003045;Office Supplies;Art;Prang Colored Pencils;14,7;5;0;6,615;;Chuck Magee
4995;CA-2016-100790;6/26/2020;7/2/2020;Standard Class;JG-15805;John Grady;Corporate;United States;New York City;New York;10024;East;OFF-ST-10000689;Office Supplies;Storage;Fellowes Strictly Business Drawer File, Letter/Legal Size;704,25;5;0;84,51;;Chuck Magee
4996;CA-2016-119445;6/26/2020;7/3/2020;Standard Class;GM-14500;Gene McClure;Consumer;United States;Providence;Rhode Island;2908;East;OFF-ST-10000617;Office Supplies;Storage;Woodgrain Magazine Files by Perma;14,9;5;0;1,043;;Chuck Magee
4997;US-2016-158708;6/26/2020;6/29/2020;Second Class;AB-10255;Alejandro Ballentine;Home Office;United States;Plano;Texas;75023;Central;TEC-AC-10003133;Technology;Accessories;Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive;13,616;2;0,2;3,5742;;Kelly Williams
4998;CA-2016-114951;6/26/2020;7/3/2020;Standard Class;DN-13690;Duane Noonan;Consumer;United States;San Francisco;California;94109;West;FUR-FU-10002364;Furniture;Furnishings;Eldon Expressions Wood Desk Accessories, Oak;22,14;3;0;6,4206;;Anna Andreadi
4999;CA-2016-152331;6/26/2020;6/30/2020;Standard Class;LD-16855;Lela Donovan;Corporate;United States;Chicago;Illinois;60653;Central;OFF-AR-10001547;Office Supplies;Art;Newell 311;5,304;3;0,2;0,4641;;Kelly Williams
5000;CA-2016-118101;6/26/2020;6/26/2020;Same Day;SN-20560;Skye Norling;Home Office;United States;Roseville;Michigan;48066;Central;OFF-PA-10000357;Office Supplies;Paper;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;368,91;9;0;180,7659;;Kelly Williams
5001;CA-2016-118101;6/26/2020;6/26/2020;Same Day;SN-20560;Skye Norling;Home Office;United States;Roseville;Michigan;48066;Central;OFF-BI-10000773;Office Supplies;Binders;Insertable Tab Post Binder Dividers;8,02;1;0;3,7694;;Kelly Williams
5002;CA-2016-118101;6/26/2020;6/26/2020;Same Day;SN-20560;Skye Norling;Home Office;United States;Roseville;Michigan;48066;Central;OFF-ST-10001837;Office Supplies;Storage;SAFCO Mobile Desk Side File, Wire Frame;171,04;4;0;44,4704;;Kelly Williams
5003;CA-2016-144015;6/26/2020;6/26/2020;Same Day;AH-10075;Adam Hart;Corporate;United States;Los Angeles;California;90036;West;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;231,72;2;0;11,586;;Anna Andreadi
5004;CA-2016-144015;6/26/2020;6/26/2020;Same Day;AH-10075;Adam Hart;Corporate;United States;Los Angeles;California;90036;West;OFF-FA-10000624;Office Supplies;Fasteners;OIC Binder Clips;17,9;5;0;8,95;;Anna Andreadi
5005;CA-2016-144015;6/26/2020;6/26/2020;Same Day;AH-10075;Adam Hart;Corporate;United States;Los Angeles;California;90036;West;OFF-PA-10002870;Office Supplies;Paper;Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”;12,48;2;0;5,616;;Anna Andreadi
5006;CA-2016-102127;6/26/2020;7/2/2020;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;TEC-AC-10002018;Technology;Accessories;AmazonBasics 3-Button USB Wired Mouse;20,97;3;0;9,0171;;Chuck Magee
5007;CA-2016-102127;6/26/2020;7/2/2020;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;TEC-AC-10000397;Technology;Accessories;Perixx PERIBOARD-512B, Ergonomic Split Keyboard;139,96;4;0;9,7972;;Chuck Magee
5008;CA-2016-102127;6/26/2020;7/2/2020;Standard Class;VP-21760;Victoria Pisteka;Corporate;United States;New York City;New York;10035;East;FUR-FU-10003976;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;37,74;3;0;12,8316;;Chuck Magee
5009;CA-2016-160234;6/26/2020;7/3/2020;Standard Class;PF-19225;Phillip Flathmann;Consumer;United States;Atlanta;Georgia;30318;South;TEC-PH-10004434;Technology;Phones;Cisco IP Phone 7961G VoIP phone - Dark gray;135,95;1;0;39,4255;;Cassandra Brandow
5010;CA-2016-153577;6/27/2020;7/1/2020;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Highland Park;Illinois;60035;Central;OFF-PA-10000575;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;37,464;7;0,2;12,1758;;Kelly Williams
5011;CA-2016-153577;6/27/2020;7/1/2020;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Highland Park;Illinois;60035;Central;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;539,658;3;0,3;-7,7094;;Kelly Williams
5012;CA-2016-161928;6/27/2020;6/29/2020;Second Class;AC-10660;Anna Chung;Consumer;United States;San Francisco;California;94109;West;TEC-PH-10003484;Technology;Phones;Ooma Telo VoIP Home Phone System;201,584;2;0,2;12,599;;Anna Andreadi
5013;CA-2016-110044;6/28/2020;7/2/2020;Second Class;RF-19735;Roland Fjeld;Consumer;United States;Chicago;Illinois;60610;Central;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;359,976;3;0,2;35,9976;;Kelly Williams
5014;CA-2016-161095;6/28/2020;6/28/2020;Same Day;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10002764;Office Supplies;Binders;Recycled Pressboard Report Cover with Reinforced Top Hinge;7,752;3;0,2;2,8101;;Anna Andreadi
5015;CA-2016-161095;6/28/2020;6/28/2020;Same Day;CS-12250;Chris Selesnick;Corporate;United States;Los Angeles;California;90032;West;OFF-BI-10001524;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;33,568;2;0,2;11,7488;;Anna Andreadi
5016;CA-2016-154767;6/28/2020;6/30/2020;Second Class;BP-11155;Becky Pak;Consumer;United States;Paterson;New Jersey;7501;East;FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;121,96;2;0;20,7332;;Chuck Magee
5017;CA-2016-154767;6/28/2020;6/30/2020;Second Class;BP-11155;Becky Pak;Consumer;United States;Paterson;New Jersey;7501;East;OFF-AP-10000595;Office Supplies;Appliances;Disposable Triple-Filter Dust Bags;8,74;2;0;2,2724;;Chuck Magee
5018;CA-2016-154767;6/28/2020;6/30/2020;Second Class;BP-11155;Becky Pak;Consumer;United States;Paterson;New Jersey;7501;East;OFF-PA-10003039;Office Supplies;Paper;Xerox 1960;61,96;2;0;27,882;;Chuck Magee
5019;CA-2016-154767;6/28/2020;6/30/2020;Second Class;BP-11155;Becky Pak;Consumer;United States;Paterson;New Jersey;7501;East;OFF-BI-10002003;Office Supplies;Binders;Ibico Presentation Index for Binding Systems;7,96;2;0;3,7412;;Chuck Magee
5020;CA-2016-154767;6/28/2020;6/30/2020;Second Class;BP-11155;Becky Pak;Consumer;United States;Paterson;New Jersey;7501;East;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;275,24;4;0;121,1056;;Chuck Magee
5021;CA-2016-140543;6/29/2020;7/3/2020;Second Class;Co-12640;Corey-Lock;Consumer;United States;Florence;South Carolina;29501;South;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;191,88;6;0;19,188;;Cassandra Brandow
5022;CA-2016-162355;6/30/2020;7/2/2020;Second Class;PF-19165;Philip Fox;Consumer;United States;Sandy Springs;Georgia;30328;South;OFF-AR-10004344;Office Supplies;Art;Bulldog Vacuum Base Pencil Sharpener;35,97;3;0;9,7119;;Cassandra Brandow
5023;CA-2016-162355;6/30/2020;7/2/2020;Second Class;PF-19165;Philip Fox;Consumer;United States;Sandy Springs;Georgia;30328;South;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;1266,86;7;0;291,3778;;Cassandra Brandow
5024;CA-2016-135594;6/30/2020;7/3/2020;Second Class;AH-10120;Adrian Hane;Home Office;United States;Aurora;Illinois;60505;Central;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;50,12;7;0,2;-0,6265;;Kelly Williams
5025;CA-2016-152163;7/1/2020;7/1/2020;Same Day;JF-15355;Jay Fein;Consumer;United States;Columbia;South Carolina;29203;South;OFF-BI-10002215;Office Supplies;Binders;"Wilson Jones Hanging View Binder, White, 1""";14,2;2;0;6,532;;Cassandra Brandow
5026;CA-2016-152163;7/1/2020;7/1/2020;Same Day;JF-15355;Jay Fein;Consumer;United States;Columbia;South Carolina;29203;South;OFF-PA-10000788;Office Supplies;Paper;Xerox 210;12,96;2;0;6,2208;;Cassandra Brandow
5027;CA-2016-152163;7/1/2020;7/1/2020;Same Day;JF-15355;Jay Fein;Consumer;United States;Columbia;South Carolina;29203;South;OFF-BI-10003364;Office Supplies;Binders;Binding Machine Supplies;58,34;2;0;28,0032;;Cassandra Brandow
5028;CA-2016-139997;7/1/2020;7/3/2020;First Class;EM-14140;Eugene Moren;Home Office;United States;Lehi;Utah;84043;West;TEC-CO-10000971;Technology;Copiers;Hewlett Packard 310 Color Digital Copier;1499,95;5;0;449,985;;Anna Andreadi
5029;US-2016-126431;7/1/2020;7/1/2020;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;New York City;New York;10009;East;OFF-LA-10001474;Office Supplies;Labels;Avery 477;30,53;1;0;14,0438;;Chuck Magee
5030;US-2016-126431;7/1/2020;7/1/2020;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;New York City;New York;10009;East;TEC-AC-10001635;Technology;Accessories;KeyTronic KT400U2 - Keyboard - Black;30,84;3;0;6,168;;Chuck Magee
5031;US-2016-126431;7/1/2020;7/1/2020;Same Day;SU-20665;Stephanie Ulpright;Home Office;United States;New York City;New York;10009;East;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;75,06;9;0;33,777;;Chuck Magee
5032;US-2016-158680;7/1/2020;7/2/2020;First Class;NZ-18565;Nick Zandusky;Home Office;United States;Seattle;Washington;98115;West;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;2,496;1;0,2;0,9048;;Anna Andreadi
5033;CA-2016-149314;7/2/2020;7/7/2020;Second Class;GB-14530;George Bell;Corporate;United States;Los Angeles;California;90004;West;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;195,184;1;0,2;19,5184;;Anna Andreadi
5034;CA-2016-101469;7/2/2020;7/8/2020;Standard Class;KH-16360;Katherine Hughes;Consumer;United States;Arlington;Virginia;22204;South;OFF-AR-10003986;Office Supplies;Art;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;7,7;2;0;3,157;;Cassandra Brandow
5035;CA-2016-102813;7/2/2020;7/3/2020;First Class;EA-14035;Erin Ashbrook;Corporate;United States;Huntsville;Texas;77340;Central;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;528,43;5;0,3;0;;Kelly Williams
5036;CA-2016-102813;7/2/2020;7/3/2020;First Class;EA-14035;Erin Ashbrook;Corporate;United States;Huntsville;Texas;77340;Central;OFF-PA-10000520;Office Supplies;Paper;Xerox 201;41,472;8;0,2;14,5152;;Kelly Williams
5037;CA-2016-130029;7/3/2020;7/6/2020;First Class;GT-14755;Guy Thornton;Consumer;United States;Los Angeles;California;90049;West;OFF-PA-10000552;Office Supplies;Paper;Xerox 200;12,96;2;0;6,2208;;Anna Andreadi
5038;CA-2016-130029;7/3/2020;7/6/2020;First Class;GT-14755;Guy Thornton;Consumer;United States;Los Angeles;California;90049;West;OFF-FA-10001135;Office Supplies;Fasteners;Brites Rubber Bands, 1 1/2 oz. Box;3,96;2;0;0,0792;;Anna Andreadi
5039;CA-2016-168543;7/3/2020;7/7/2020;Standard Class;DK-13225;Dean Katz;Corporate;United States;New York City;New York;10035;East;OFF-AP-10000938;Office Supplies;Appliances;Avanti 1.7 Cu. Ft. Refrigerator;706,86;7;0;197,9208;;Chuck Magee
5040;CA-2016-104983;7/3/2020;7/3/2020;Same Day;FM-14215;Filia McAdams;Corporate;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10000167;Office Supplies;Paper;Xerox 1925;123,92;5;0,2;38,725;;Chuck Magee
5041;CA-2016-147137;7/4/2020;7/6/2020;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;94109;West;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;25,4;5;0;8,636;;Anna Andreadi
5042;CA-2016-147137;7/4/2020;7/6/2020;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;94109;West;OFF-EN-10003567;Office Supplies;Envelopes;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";43,96;2;0;20,6612;;Anna Andreadi
5043;CA-2016-147137;7/4/2020;7/6/2020;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;94109;West;FUR-BO-10001811;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;1279,165;5;0,15;225,735;;Anna Andreadi
5044;CA-2016-147137;7/4/2020;7/6/2020;First Class;AA-10645;Anna Andreadi;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10002486;Office Supplies;Storage;Eldon Shelf Savers Cubes and Bins;27,92;4;0;0,5584;;Anna Andreadi
5045;CA-2016-103107;7/4/2020;7/4/2020;Same Day;RB-19465;Rick Bensley;Home Office;United States;Seattle;Washington;98103;West;FUR-FU-10000221;Furniture;Furnishings;Master Caster Door Stop, Brown;25,4;5;0;8,636;;Anna Andreadi
5046;CA-2016-103107;7/4/2020;7/4/2020;Same Day;RB-19465;Rick Bensley;Home Office;United States;Seattle;Washington;98103;West;TEC-PH-10001198;Technology;Phones;Avaya 4621SW VoIP phone;177,48;3;0,2;19,9665;;Anna Andreadi
5047;CA-2016-103107;7/4/2020;7/4/2020;Same Day;RB-19465;Rick Bensley;Home Office;United States;Seattle;Washington;98103;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,976;3;0,2;8,997;;Anna Andreadi
5048;CA-2016-114713;7/7/2020;7/12/2020;Standard Class;SC-20695;Steve Chapman;Corporate;United States;Hialeah;Florida;33012;South;OFF-SU-10004664;Office Supplies;Supplies;Acme Softgrip Scissors;45,584;7;0,2;5,1282;;Cassandra Brandow
5049;CA-2016-100965;7/7/2020;7/11/2020;Standard Class;RM-19375;Raymond Messe;Consumer;United States;San Jose;California;95123;West;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";215,65;5;0;73,321;;Anna Andreadi
5050;CA-2016-159940;7/7/2020;7/11/2020;Second Class;BF-11020;Barry Französisch;Corporate;United States;Aurora;Illinois;60505;Central;FUR-FU-10004973;Furniture;Furnishings;Flat Face Poster Frame;60,288;8;0,6;-27,1296;;Kelly Williams
5051;CA-2016-159940;7/7/2020;7/11/2020;Second Class;BF-11020;Barry Französisch;Corporate;United States;Aurora;Illinois;60505;Central;OFF-FA-10000936;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;2,632;1;0,2;0,8225;;Kelly Williams
5052;CA-2016-159940;7/7/2020;7/11/2020;Second Class;BF-11020;Barry Französisch;Corporate;United States;Aurora;Illinois;60505;Central;OFF-PA-10001609;Office Supplies;Paper;Tops Wirebound Message Log Books;23,688;9;0,2;7,6986;;Kelly Williams
5053;CA-2016-159940;7/7/2020;7/11/2020;Second Class;BF-11020;Barry Französisch;Corporate;United States;Aurora;Illinois;60505;Central;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;253,372;2;0,3;-14,4784;;Kelly Williams
5054;CA-2016-135265;7/7/2020;7/9/2020;Second Class;CC-12370;Christopher Conant;Consumer;United States;Los Angeles;California;90045;West;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;287,968;4;0,2;-3,5996;;Anna Andreadi
5055;CA-2016-135265;7/7/2020;7/9/2020;Second Class;CC-12370;Christopher Conant;Consumer;United States;Los Angeles;California;90045;West;TEC-CO-10003763;Technology;Copiers;Canon PC1060 Personal Laser Copier;2799,96;5;0,2;944,9865;;Anna Andreadi
5056;CA-2016-135265;7/7/2020;7/9/2020;Second Class;CC-12370;Christopher Conant;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;48,94;1;0;24,47;;Anna Andreadi
5057;CA-2016-129308;7/7/2020;7/13/2020;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;10,08;2;0,2;3,276;;Chuck Magee
5058;CA-2016-129308;7/7/2020;7/13/2020;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10002310;Technology;Phones;Panasonic KX T7731-B Digital phone;59,994;1;0,4;-12,9987;;Chuck Magee
5059;CA-2016-129308;7/7/2020;7/13/2020;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10001525;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red";5,715;5;0,7;-4,7625;;Chuck Magee
5060;CA-2016-129308;7/7/2020;7/13/2020;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10001308;Office Supplies;Binders;GBC Standard Plastic Binding Systems' Combs;9,42;5;0,7;-7,85;;Chuck Magee
5061;CA-2016-106397;7/7/2020;7/13/2020;Standard Class;MJ-17740;Max Jones;Consumer;United States;Orem;Utah;84057;West;OFF-PA-10003441;Office Supplies;Paper;Xerox 226;12,96;2;0;6,2208;;Anna Andreadi
